GRD_ID,CLASS,POP,POP_DENS,LOG_POP_DENS,DEM_MEAN,DEM_MAX,LCZ_CL,LU_1_A,LU_2_A,LU_3_A,LU_4_A,VIIRS_MEAN,VIIRS_MAX,SEN2_AUT_MEAN_R,SEN2_AUT_MEAN_G,SEN2_AUT_MEAN_B,SEN2_AUT_MED_R,SEN2_AUT_MED_G,SEN2_AUT_MED_B,SEN2_AUT_STD_R,SEN2_AUT_STD_G,SEN2_AUT_STD_B,SEN2_AUT_MAX_R,SEN2_AUT_MAX_G,SEN2_AUT_MAX_B,SEN2_AUT_MIN_R,SEN2_AUT_MIN_G,SEN2_AUT_MIN_B,SEN2_SPR_MEAN_R,SEN2_SPR_MEAN_G,SEN2_SPR_MEAN_B,SEN2_SPR_MED_R,SEN2_SPR_MED_G,SEN2_SPR_MED_B,SEN2_SPR_STD_R,SEN2_SPR_STD_G,SEN2_SPR_STD_B,SEN2_SPR_MAX_R,SEN2_SPR_MAX_G,SEN2_SPR_MAX_B,SEN2_SPR_MIN_R,SEN2_SPR_MIN_G,SEN2_SPR_MIN_B,SEN2_SUM_MEAN_R,SEN2_SUM_MEAN_G,SEN2_SUM_MEAN_B,SEN2_SUM_MED_R,SEN2_SUM_MED_G,SEN2_SUM_MED_B,SEN2_SUM_STD_R,SEN2_SUM_STD_G,SEN2_SUM_STD_B,SEN2_SUM_MAX_R,SEN2_SUM_MAX_G,SEN2_SUM_MAX_B,SEN2_SUM_MIN_R,SEN2_SUM_MIN_G,SEN2_SUM_MIN_B,SEN2_WIN_MEAN_R,SEN2_WIN_MEAN_G,SEN2_WIN_MEAN_B,SEN2_WIN_MED_R,SEN2_WIN_MED_G,SEN2_WIN_MED_B,SEN2_WIN_STD_R,SEN2_WIN_STD_G,SEN2_WIN_STD_B,SEN2_WIN_MAX_R,SEN2_WIN_MAX_G,SEN2_WIN_MAX_B,SEN2_WIN_MIN_R,SEN2_WIN_MIN_G,SEN2_WIN_MIN_B,aerialway,aeroway,amenity,barrier,boundary,building,craft,emergency,geological,healthcare,highway,historic,landuse,leisure,man_made,military,natural,office,place,power,public Transport,railway,route,shop,sport,telecom,tourism,water,waterway,addr:housenumber,restrictions,other,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts_argmin,streets_per_node_counts_min,streets_per_node_counts_argmax,streets_per_node_counts_max,streets_per_node_proportion_argmin,streets_per_node_proportion_min,streets_per_node_proportion_argmax,streets_per_node_proportion_max,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion
237,0,0,0.0,0.0,9.527177810668945,27.015369415283203,17,0.0,0.0,0.0,0.0,0.0,0.0,2.1202204040741357,1.0605276339956586,0.5314743696777425,4.0,2.0,1.0,1.9963834938318465,0.998793623026629,0.5018444991945272,4,3,2,0,0,0,2.1202204040741357,1.582985473367841,1.0601102020370679,4.0,3.0,2.0,1.9963834938318465,1.4929011192421264,0.9981917469159233,4,3,2,0,0,0,2.1198864585072634,1.5029220237101353,1.059525797295041,4.0,2.0,2.0,1.9961526495651498,1.4406612728488624,0.9979340031857632,4,3,2,0,0,0,2.65027550509267,1.590165303055602,1.0601102020370679,5.0,3.0,2.0,2.4954793672898083,1.497287620373885,0.9981917469159233,5,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,16100.71,8050.355,8050.355,8050.355,1.0,2.0,0.0,16100.71,8050.355,1.000000036541171,0.0
246,0,0,0.0,0.0,26.08717918395996,41.9940299987793,10,0.0,0.0,0.0,41.71843338012695,7.177432060241699,16.428781509399414,3.829743911034537,3.2410525491424544,3.02928968595818,4.0,3.0,2.0,2.4294874386805625,2.3624181841607297,2.897484139056435,15,14,17,0,0,0,4.288824496828256,3.7165009006186858,3.88135327746887,5.0,4.0,4.0,2.602985918585862,2.51604193342398,3.0439294211918035,13,14,17,0,0,0,3.9332759025765527,3.4719241914010492,3.3495183647897253,4.0,3.0,2.0,2.497318650866461,2.5390702967533336,3.1494367930713962,14,16,19,0,0,0,4.451327433628318,3.2553058187798576,3.1736236197039704,5.0,3.0,3.0,2.576543771338456,2.1410388925505357,2.555884529998365,13,12,18,0,0,0,0.0,0.0,3.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,40.0,1.0,5.0,1.0,3.0,0.0,8.0,0.0,0.0,53.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,194.0,486.0,5.0103092783505145,127.0,2.5051546391752577,5.0,0.0,3.0,79.0,5.0,0.0,3.0,0.4072164948453608,155945.74600000007,320.8760205761318,77972.87299999992,320.87602057613134,243.0,194.0,127.0,155945.74600000007,77972.87299999992,1.144830639991962,0.00411522633744856
247,0,0,0.0,0.0,25.65550994873047,37.83013916015625,10,0.0,0.0,0.0,121.82212829589844,6.473976135253906,15.711492538452148,3.377581120943953,2.770920664493091,2.286911970190964,4.0,3.0,2.0,1.9249109615471118,1.6774758986461376,1.6144331680610235,13,14,15,0,0,0,3.872535320602391,3.1892563266573513,3.1009936345288,5.0,4.0,4.0,2.1590014589692803,1.8389300694456105,1.8871600416862582,12,12,15,0,0,0,3.434947989442633,2.9693370594628163,2.559074677845055,4.0,3.0,3.0,1.9744523081168264,1.8060105993408557,1.785752063094464,13,14,16,0,0,0,4.187082751125602,3.059695699425555,2.7656419810588417,5.0,4.0,3.0,2.3428587244599464,1.7774199574829341,1.7449435264001458,14,13,15,0,0,0,0.0,0.0,10.0,11.0,0.0,33.0,0.0,0.0,0.0,0.0,154.0,1.0,7.0,1.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,145.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,350.0,879.0,5.022857142857143,255.0,2.685714285714285,8.0,1.0,3.0,128.0,8.0,0.002857142857142857,3.0,0.3657142857142857,216395.453,246.18367804323088,113102.35900000011,240.64331702127689,470.0,350.0,255.0,216395.453,113102.35900000011,1.1740093300779384,0.009101251422070534
256,0,0,0.0,0.0,21.848068237304688,28.72361183166504,14,0.0,0.0,0.0,0.0,0.20828665792942047,0.7985064387321472,3.3852662630026393,2.9854059928582517,2.603710603943487,4.0,4.0,3.0,1.8667978709555946,1.650094357923989,1.5990299087432316,5,5,6,0,0,0,3.7904052165812763,3.1112404906070488,2.9352585002328833,5.0,4.0,4.0,2.0553982242694175,1.6905353207261247,1.6560289047489287,6,5,6,0,0,0,3.2026082906380995,2.98036019251669,2.5115665269368113,4.0,4.0,3.0,1.7452486647566003,1.654575715610686,1.562613798681266,6,6,7,0,0,0,3.91833566216426,2.8008849557522124,2.4156963204471356,5.0,3.0,3.0,2.112980434250467,1.5679078030986315,1.3870266949961751,6,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,177.0,352.0,3.977401129943503,89.0,1.9887005649717515,0.0,0.0,1.0,88.0,0.0,0.0,1.0,0.4971751412429379,76379.49599999994,216.9872045454544,38189.74799999999,216.9872045454545,176.0,177.0,89.0,76379.49599999994,38189.74799999999,1.0677307285812552,0.005681818181818182
257,0,0,0.0,0.0,22.17390251159668,30.947994232177734,14,0.0,0.0,0.0,0.0,0.2206123024225235,0.7821150422096252,3.1781658704675384,2.9794032422272694,2.1296107760983634,4.0,4.0,2.0,1.6870346884383356,1.6090039318808493,1.2983387931142913,5,5,5,0,0,0,3.586733495183648,2.949643668259065,2.7515075573654943,4.0,4.0,3.0,1.938885194427869,1.6116553334960493,1.5425805204379677,5,5,6,0,0,0,3.140496514997259,3.0539588064844545,1.9516015349674993,4.0,4.0,2.0,1.6568288325160427,1.6338838710923895,1.197279715805799,5,5,5,0,0,0,3.957318505756128,2.9025765525883,2.577883937661524,5.0,4.0,3.0,2.094070453997215,1.5829779498004315,1.4454010888399365,6,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,118.0,264.0,4.47457627118644,67.0,2.23728813559322,0.0,0.0,1.0,51.0,0.0,0.0,1.0,0.4322033898305085,107309.95199999996,406.47709090909063,53654.97599999998,406.4770909090908,132.0,118.0,67.0,107309.95199999996,53654.97599999998,1.152268170046557,0.0
271,0,0,0.0,0.0,13.756512641906738,57.23772430419922,17,0.0,4.36746072769165,0.0,19.18532943725586,3.3047749996185303,8.790946006774902,3.318192497454773,2.187328686663012,1.3056621505207926,4.0,2.0,1.0,1.9220901552401934,1.6139688450543825,1.6179450401391104,11,12,13,0,0,0,3.3618137677186937,2.61625812514684,1.975252564805388,4.0,3.0,2.0,1.9375159960715822,1.6493843392800682,1.6470208145825427,10,10,12,0,0,0,3.300258438405513,2.5390398621661836,1.9263058970945257,4.0,3.0,2.0,1.8760813395238112,1.6193671960999751,1.5659879998355482,10,10,12,0,0,0,4.074555564257185,2.58367922311849,1.8998355391964914,5.0,3.0,2.0,2.2562905009243837,1.5997111579994527,1.5181283650732145,12,10,12,0,0,0,0.0,0.0,2.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,238.0,8.350877192982455,48.0,4.175438596491228,0.0,0.0,4.0,19.0,0.0,0.0,4.0,0.3333333333333333,41050.67000000004,172.48180672268924,20525.335,172.4818067226891,119.0,57.0,48.0,41050.67000000004,20525.335,1.3591039193022056,0.025210084033613446
272,0,0,0.0,0.0,23.425146102905273,46.78327178955078,10,0.0,0.06181441992521286,0.0,360.1983642578125,5.7961745262146,9.524152755737305,3.4237696009936345,2.5561248253376805,2.197484862598975,4.0,3.0,2.0,1.9992942736434491,1.7483312457748712,1.8169960953599613,12,13,16,0,0,0,3.7460021735755316,3.0706412047818663,2.8805309734513274,4.0,3.0,3.0,2.2445386307555797,2.0186545887487366,2.217787003592536,12,12,14,0,0,0,3.450551156652694,2.8398540599285824,2.412746467939761,4.0,3.0,2.0,2.039948055122299,1.8397746913390043,1.9211362268886494,13,13,15,0,0,0,4.137401024685608,2.791336748952026,2.3268902344356466,5.0,3.0,2.0,2.3122027696007326,1.6795599684792388,1.6383196834240934,12,10,12,0,0,0,0.0,0.0,2.0,14.0,0.0,60.0,0.0,0.0,0.0,0.0,67.0,0.0,5.0,0.0,29.0,0.0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,236.0,836.0,7.084745762711863,183.0,3.5423728813559316,5.0,0.0,3.0,81.0,5.0,0.0,3.0,0.3432203389830508,123182.42599999988,147.34739952153097,61591.21299999999,147.3473995215311,418.0,236.0,183.0,123182.42599999988,61591.21299999999,1.124132753650307,0.004784688995215311
273,0,0,0.0,0.0,26.523447036743164,40.558570861816406,10,0.0,0.0,0.0,304.99359130859375,5.606480598449707,8.806008338928223,3.5055994987861228,2.8292740230245124,2.4090375127261336,4.0,3.0,2.0,2.23089340783483,2.0754017577238266,2.2074031788585615,17,17,19,0,0,0,3.962095700524708,3.2993186623854647,3.3102044012843606,5.0,4.0,3.0,2.425741917086134,2.2485888766343303,2.469998228669202,16,16,18,0,0,0,3.5750646096013785,3.025765525882998,2.629336674759182,4.0,3.0,2.0,2.275047245573196,2.203033725546456,2.4014876886251475,16,18,19,0,0,0,4.256637168141593,3.002427754718459,2.6892473960372776,5.0,3.0,3.0,2.532891160353744,2.0369160316157027,2.1342104465962843,17,16,18,0,0,0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,0.0,0.0,0.0,100.0,0.0,9.0,0.0,8.0,6.0,16.0,0.0,0.0,61.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,249.0,669.0,5.373493975903615,189.0,2.78714859437751,5.0,1.0,3.0,97.0,5.0,0.004016064257028112,3.0,0.3895582329317269,148384.5389999999,221.8005067264573,75882.36499999998,218.681167146974,347.0,249.0,189.0,148384.5389999999,75882.36499999998,1.3145779616050537,0.005979073243647235
274,0,0,0.0,0.0,26.24506187438965,40.18034362792969,8,0.0,0.0,0.0,784.2464599609375,2.8058080673217773,7.655080795288086,3.5509237696009937,3.0309734513274336,2.4476789318428813,4.0,3.0,2.0,2.151083788736582,1.9662704937987159,2.025440500773916,11,11,12,0,0,0,4.234513274336283,3.6406613879832324,3.787144853283652,5.0,4.0,4.0,2.522812166905284,2.284215113977995,2.5001839893125517,12,11,13,0,0,0,3.609920819748486,3.1189256326657353,2.747321844434094,4.0,3.0,3.0,2.2210698036656757,2.1029955112604557,2.2331591729214564,10,10,11,0,0,0,4.437199192671946,3.331392640894271,3.3185064430988978,5.0,4.0,4.0,2.502253202080315,1.9238387338850564,2.000818185072369,10,9,9,0,0,0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,95.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,1.0,21.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,193.0,535.0,5.544041450777201,143.0,2.9430051813471496,7.0,0.0,4.0,74.0,7.0,0.0,4.0,0.38341968911917096,117930.27699999993,220.4304242990653,60996.03900000001,214.02118947368425,285.0,193.0,143.0,117930.27699999993,60996.03900000001,1.5263448308561245,0.0
275,0,0,0.0,0.0,25.476970672607422,43.88182067871094,14,14.683902740478516,0.0,0.0,11.45688247680664,2.6817708015441895,8.123953819274902,3.261649306915185,2.7180671939854335,2.0180123737175975,4.0,3.0,2.0,1.776554561217417,1.566822641407454,1.3299638762517059,8,8,8,0,0,0,3.8329548124363693,3.1469966324692615,3.0632782520166026,5.0,4.0,4.0,2.0680848408973094,1.7382812450708114,1.7528574653369118,7,7,8,0,0,0,3.2842039313963505,2.866786749158117,2.105646487587125,4.0,3.0,2.0,1.7992180742835537,1.6605223582762092,1.454412943089194,8,8,9,0,0,0,4.091393217949722,2.959824575142924,2.6688072676012218,5.0,4.0,3.0,2.189015359954288,1.62852033203447,1.5354016968333402,7,6,7,0,0,0,0.0,0.0,6.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,0.0,12.0,0.0,0.0,0.0,8.0,2.0,1.0,21.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,5.0,0.0,0.0,217.0,553.0,5.096774193548387,149.0,2.6635944700460827,7.0,0.0,3.0,73.0,7.0,0.0,3.0,0.33640552995391704,103591.07399999998,187.3256311030741,54255.996999999974,187.73701384083037,289.0,217.0,149.0,103591.07399999998,54255.996999999974,1.1612324570343415,0.0
27,0,0,0.0,0.0,20.888633728027344,63.001251220703125,17,0.0,0.0,0.0,0.0,0.9920072555541992,5.065502643585205,3.2017385856370897,2.4493695669198843,1.716500900618686,4.0,3.0,2.0,1.7551669334623834,1.4567005390846939,1.3440765899199376,9,10,12,0,0,0,3.244106821207612,2.543190539588065,1.7770381392434802,4.0,3.0,2.0,1.806439847525124,1.5592415694378101,1.4807673372789463,9,10,12,0,0,0,3.1917143080899053,2.4449056308246533,1.7103140418200329,4.0,3.0,2.0,1.743625230102287,1.4603510518750609,1.3568265470198493,8,9,11,0,0,0,3.9685175033283735,2.4878220690735375,1.7016994283029212,5.0,3.0,2.0,2.1224062644059085,1.4243212680479043,1.196778676856667,8,8,9,0,0,0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,78.0,275.0,7.05128205128205,57.0,3.5641025641025643,5.0,0.0,3.0,19.0,5.0,0.0,3.0,0.2435897435897436,27622.99199999997,100.44724363636354,14003.848999999993,100.74711510791359,139.0,78.0,57.0,27622.99199999997,14003.848999999993,1.114491400322434,0.007272727272727274
283,0,0,0.0,0.0,22.113805770874023,28.99358367919922,14,0.0,0.0,0.0,0.0,0.09791035205125809,0.7985064387321472,3.1248253376804844,2.836904207421208,2.0440925322154944,4.0,4.0,2.0,1.6860220815054132,1.5836244694247565,1.232010921818983,5,5,6,0,0,0,3.733504114267971,3.0358639962738705,2.6744294364229155,5.0,4.0,3.0,2.036656003774738,1.6560154336297488,1.5256070501020391,6,5,7,0,0,0,3.188557677379289,3.107203850333799,2.3754851731097655,4.0,4.0,3.0,1.7360572702674972,1.6853697858992072,1.568910273265242,5,5,7,0,0,0,3.889147647880764,2.6660456450861667,2.287144853283652,5.0,3.0,3.0,2.093040471774515,1.4986753029949202,1.290298290189832,6,5,5,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,83.0,178.0,4.289156626506024,49.0,2.144578313253012,0.0,0.0,3.0,46.0,0.0,0.0,3.0,0.5542168674698795,74475.54800000001,418.4019550561798,37237.77400000001,418.4019550561798,89.0,83.0,49.0,74475.54800000001,37237.77400000001,1.0735879365176704,0.0
284,0,0,0.0,0.0,22.19843864440918,29.938030242919922,14,0.0,0.0,0.0,0.0,0.21612559258937836,0.5902911424636841,3.1836478972511553,2.827081212311066,2.1672018169003056,4.0,3.0,2.0,1.693166802487799,1.55173389757076,1.2943978922385422,5,5,5,0,0,0,3.4585323831153576,2.8811183334638577,2.4332367452423838,4.0,4.0,3.0,1.874817826467064,1.575010864698131,1.3132377903616392,5,5,5,0,0,0,3.3502231968047615,3.162972824810087,2.6384211762863186,4.0,4.0,3.0,1.8110225821357522,1.7133404678866746,1.7827760474891765,6,6,7,0,0,0,3.9309264625264313,2.710548985825045,2.355391964915029,5.0,3.0,3.0,2.0766326717037065,1.4989016014324728,1.3158560383161806,6,5,6,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,67.0,108.0,3.2238805970149254,21.0,1.611940298507463,0.0,0.0,1.0,46.0,0.0,0.0,1.0,0.6865671641791045,53190.81800000002,492.50757407407417,26595.409,492.5075740740741,54.0,67.0,21.0,53190.81800000002,26595.409,1.0327021555487037,0.0
297,0,0,0.0,0.0,8.634766578674316,32.6324462890625,17,0.0,0.0,0.0,0.6511654257774353,2.1920485496520996,6.943892002105713,3.1682206068268015,1.612120733249052,0.8349399494310998,4.0,2.0,1.0,1.64171622662959,0.8709791433229813,0.541876972928017,7,6,6,0,0,0,3.1716182048040453,2.384323640960809,1.6067477876106195,4.0,3.0,2.0,1.6448509201610961,1.242761907800135,0.8667451383606624,7,6,6,0,0,0,3.1673514538558787,2.3514538558786344,1.6026390644753477,4.0,3.0,2.0,1.6409144760449401,1.237029203024303,0.8595540187748791,7,6,6,0,0,0,3.958675726927939,2.3876422250316054,1.6061156763590392,5.0,3.0,2.0,2.049972005859848,1.2472544830846757,0.8667315965450747,8,7,7,0,0,0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,64.0,5.565217391304348,19.0,2.782608695652174,5.0,0.0,3.0,7.0,5.0,0.0,3.0,0.3043478260869565,28979.185999999987,452.7997812499999,14489.592999999995,452.79978124999985,32.0,23.0,19.0,28979.185999999987,14489.592999999995,1.1988506576067122,0.03125
298,0,0,0.0,0.0,16.056779861450195,55.116477966308594,17,0.0,0.0,0.0,12.194307327270508,4.206038951873779,7.774046897888184,3.2596914402067507,1.831858407079646,1.1732320463622836,4.0,2.0,1.0,1.8066727282370407,1.2739674982603968,1.252730144484079,10,9,10,0,0,0,3.260161328216775,2.4830448743049574,1.7793092646252644,4.0,3.0,2.0,1.7921991418180252,1.4163876253283967,1.225403106625132,8,7,8,0,0,0,3.254992560106508,2.4667554232907825,1.8263763802960296,4.0,3.0,2.0,1.7936842458043114,1.446087499457741,1.3273178838953665,12,10,12,0,0,0,4.08246534575926,2.5579920119038295,1.857232359620957,5.0,3.0,2.0,2.2579410425557103,1.5560961622870155,1.4431762952116867,15,12,14,0,0,0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,466.0,8.104347826086956,102.0,4.052173913043478,5.0,0.0,4.0,65.0,5.0,0.0,4.0,0.5652173913043478,57120.69999999997,122.57660944206002,28560.350000000028,122.5766094420602,233.0,115.0,102.0,57120.69999999997,28560.350000000028,1.0280047885690182,0.004291845493562232
299,0,0,0.0,0.0,18.481754302978516,71.52006530761719,17,0.0,0.0,0.0,3.9301013946533203,4.971431255340576,17.705596923828125,3.131734202763546,1.6980282564819127,0.98067070330694,4.0,2.0,1.0,1.6949344848020909,1.0159162612370574,0.778943259118139,9,8,8,0,0,0,3.16208663251048,2.385887284583139,1.6603011954665425,4.0,3.0,2.0,1.7250801428029838,1.323323149058508,1.0196591891060443,8,8,9,0,0,0,3.1342959167831084,2.3689644465145165,1.6688402421984163,4.0,3.0,2.0,1.6976853028962764,1.305741682071082,1.0382108322126933,8,8,9,0,0,0,3.9164725974227603,2.389768669461264,1.639186461729545,5.0,3.0,2.0,2.11661506834043,1.3171262557411583,0.9597932727348758,10,9,9,0,0,0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,632.0,10.621848739495798,103.0,5.310924369747899,9.0,0.0,6.0,69.0,9.0,0.0,6.0,0.5798319327731093,75412.82599999984,119.32409177215165,37706.412999999986,119.32409177215187,316.0,119.0,103.0,75412.82599999984,37706.412999999986,1.1359870908700938,0.0031645569620253164
300,0,0,0.0,0.0,29.157392501831055,71.32658386230469,15,10.464914321899414,0.0,0.0,159.17160034179688,8.8848237991333,29.1866397857666,4.12491189599812,3.420001566293367,3.24058266113243,4.0,4.0,3.0,2.441672393890846,2.339708731628377,2.5918619674619725,15,14,15,0,0,0,4.37387422664265,3.8215991855274494,3.794658939619391,5.0,4.0,4.0,2.567487161330478,2.425967071148037,2.7471511915959774,13,12,13,0,0,0,4.2792701072910955,3.8470514527370976,3.7403085597932493,5.0,4.0,4.0,2.528746510807552,2.490616605860928,2.790304404078361,12,13,15,0,0,0,4.670530190304644,3.337301276529094,3.0288197979481555,5.0,4.0,3.0,2.631712009048056,2.0661820496638947,2.1962489881990805,16,15,17,0,0,0,0.0,0.0,13.0,17.0,0.0,13.0,0.0,7.0,0.0,0.0,134.0,0.0,3.0,0.0,13.0,1.0,6.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,279.0,718.0,5.14695340501792,229.0,2.967741935483871,7.0,0.0,3.0,132.0,7.0,0.0,3.0,0.4731182795698925,107168.06599999985,149.25914484679643,61170.06700000002,147.75378502415464,414.0,279.0,229.0,107168.06599999985,61170.06700000002,1.0718281064584956,0.0027855153203342623
301,0,0,0.0,0.0,28.069293975830078,46.25033187866211,14,0.0,0.0,0.0,115.93511962890625,3.033376455307007,14.232646942138672,3.255395124980593,2.8320912901723334,1.9861046421363142,4.0,3.0,2.0,1.8562647536093708,1.7073094514032023,1.4888321189180047,16,17,19,0,0,0,3.7929669306008384,3.251125601614656,3.355767737928893,5.0,4.0,4.0,2.1488045225064427,1.9503742426234847,2.148870878666411,17,17,19,0,0,0,3.3634528799875794,2.9108057755006986,2.4888216115510016,4.0,3.0,3.0,1.9312897135755231,1.7908086120148363,1.7853465699385769,16,17,20,0,0,0,4.402810122651762,3.243518087253532,3.2790715727371524,5.0,4.0,4.0,2.4375576900097045,1.9294955945836196,2.15963120992792,18,18,21,0,0,0,0.0,0.0,3.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,41.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,151.0,468.0,6.198675496688741,113.0,3.1523178807947017,7.0,0.0,4.0,56.0,7.0,0.0,4.0,0.3708609271523179,78655.45799999996,168.06721794871785,39713.35300000003,166.86282773109258,238.0,151.0,113.0,78655.45799999996,39713.35300000003,1.204210664771072,0.0
311,0,0,0.0,0.0,22.20807647705078,28.983272552490234,14,0.0,0.0,0.0,0.0,0.0612836554646492,0.5902911424636841,3.3495183647897253,2.9693789646800846,2.4214112303234394,4.0,4.0,3.0,1.8082376815659393,1.6177278510448532,1.368148066065282,5,5,5,0,0,0,3.4609601378338164,2.8609131490328137,2.5072441068212075,4.0,4.0,3.0,1.874493977269799,1.5669211013999882,1.3714695788498665,5,5,5,0,0,0,3.34787375675464,3.1969613908685095,2.6153966637951287,4.0,4.0,3.0,1.8112159324407344,1.7381135225056215,1.7451859883433871,6,6,8,0,0,0,3.936486803978385,2.871015741248336,2.3751272613360483,5.0,4.0,3.0,2.0785629037517444,1.5710535231719513,1.2658004567542376,6,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,76.0,132.0,3.4736842105263164,29.0,1.7368421052631582,0.0,0.0,1.0,47.0,0.0,0.0,1.0,0.618421052631579,58034.61800000002,439.65619696969713,29017.308999999994,439.6561969696969,66.0,76.0,29.0,58034.61800000002,29017.308999999994,1.030682311887407,0.0
